Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.345,0.012048192771084338,0.5836243350313868,0.06362848745551496,0.1111111111111111,0.006369426751592357,0.9971087820744489,0.5017391044130206,0.07167965984469596,0.0030779753761969904,2759,8,156,1
0.35,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,0.9996385977593061,0.49981929887965304,0.07167965984469596,0.0003419972640218878,2766,1,157,0
0.355,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,0.9996385977593061,0.49981929887965304,0.07167965984469596,0.0003419972640218878,2766,1,157,0
0.36,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.365,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.37,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.375,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.38,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.385,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.39,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.395,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.4,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.40499999999999997,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.41,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.415,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.42,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.425,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.43,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.435,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.44,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.445,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.45,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.455,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.46,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.465,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
0.47,0.0,0.5836243350313868,0.06362848745551496,0.0,0.0,1.0,0.5,0.07167965984469596,0.0,2767,0,157,0
