Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.20499999999999996,0.2516516836001915,0.6717880832298739,0.23097925787012158,0.1439946429658489,0.9972175379426644,0.07269849643893432,0.5349580171907994,0.2170953035933165,0.9367586678832117,5512,70308,33,11827
0.20999999999999996,0.2517862276788091,0.6717880832298739,0.23097925787012158,0.1440897956199042,0.9968802698145025,0.07372724874703245,0.5353037592807675,0.2170953035933165,0.9358234489051095,5590,70230,37,11823
0.21499999999999997,0.2519826042466104,0.6717880832298739,0.23097925787012158,0.1442237298062375,0.9966273187183811,0.07496702716961225,0.5357971729439966,0.2170953035933165,0.9347171532846715,5684,70136,40,11820
0.21999999999999997,0.2522605233098118,0.6717880832298739,0.23097925787012158,0.14441470182000415,0.9962057335581788,0.07678712740701661,0.5364964304825977,0.2170953035933165,0.9330862226277372,5822,69998,45,11815
0.22499999999999998,0.2525046243330803,0.6717880832298739,0.23097925787012158,0.14458716495034715,0.9956155143338955,0.07862041677657611,0.5371179655552358,0.2170953035933165,0.9314210766423358,5961,69859,52,11808
0.22999999999999998,0.2529021203683872,0.6717880832298739,0.23097925787012158,0.14484789008832188,0.9956155143338955,0.08055921920337641,0.538087366768636,0.2170953035933165,0.9297445255474452,6108,69712,52,11808
0.235,0.2532061257123233,0.6717880832298739,0.23097925787012158,0.14506707984407471,0.9946880269814502,0.083038776048536,0.5388634015149931,0.2170953035933165,0.9274749087591241,6296,69524,63,11797
0.24,0.25361321403991743,0.6717880832298739,0.23097925787012158,0.14534339101710791,0.9942664418212479,0.08546557636507518,0.5398660090931615,0.2170953035933165,0.9253193430656934,6480,69340,68,11792
0.245,0.2540551609669875,0.6717880832298739,0.23097925787012158,0.14564462513747636,0.993760539629005,0.08814297019256133,0.5409517549107832,0.2170953035933165,0.9229356751824818,6683,69137,74,11786
0.24999999999999994,0.25447629750494366,0.6717880832298739,0.23097925787012158,0.14594152423682807,0.9928330522765598,0.09116328145608019,0.54199816686632,0.2170953035933165,0.9201984489051095,6912,68908,85,11775
0.25499999999999995,0.25495296310746957,0.6717880832298739,0.23097925787012158,0.1462789772161974,0.9917369308600337,0.09461883408071749,0.5431778824703756,0.2170953035933165,0.9170620437956204,7174,68646,98,11762
0.25999999999999995,0.2555329584878574,0.6717880832298739,0.23097925787012158,0.14668681092284833,0.9905564924114671,0.09864151938802426,0.5445990058997457,0.2170953035933165,0.9134238138686132,7479,68341,112,11748
