Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.5,0.20108892921960073,0.7100102514933551,0.13076542823553097,0.14920549420953408,0.3082915971062883,0.8850562165702435,0.5966739068382658,0.12527742981910706,0.12681010928961747,24324,3159,1243,554
0.455,0.20252462200027743,0.7100102514933551,0.13076542823553097,0.13488543976348855,0.4062326099053979,0.8296401411781829,0.6179363755417904,0.12527742981910706,0.1848360655737705,22801,4682,1067,730
