,F1,F1,AUC_ROC,AUC_ROC,Average_Precision,Average_Precision,Precision,Precision,Recall,Recall,Brier,Brier
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Modelo,,,,,,,,,,,,
Random Forest,0.3292860650191558,0.07228140578324078,0.686025862533231,0.005127929314392299,0.24926852317628714,0.06580781250049351,0.21257054904499653,0.05591960335106094,0.7492207789787487,0.0331851114465396,0.2269483200663139,0.0039026903683623934
XGBoost,0.33232627531327674,0.07391746557196174,0.6718757027601914,0.015196978243260273,0.2360032023565021,0.07183425602169191,0.22691106380927625,0.06344854319416476,0.640594311610779,0.021644002237226727,0.221095343430837,0.004133822480307567
Regresión Logística,0.3047229456357954,0.06513809643898746,0.6447409327878584,0.011166819064720201,0.2218844427199397,0.06548767282873706,0.19709535046005391,0.053502173086420246,0.7050737368885303,0.025374033896394976,0.23878766123191722,0.004861467799355345
