Umbral,F1,AUC_ROC,Average_Precision,Precision,Recall,Especificidad,Balanced_Accuracy,Brier,Tasa_Predicha_Positiva,TN,FP,FN,TP
0.05,0.1037673496364838,0.5672668552710632,0.061829829125735515,0.05472289996514465,1.0,0.019877123238164075,0.509938561619082,0.06556022906146608,0.9811901504787962,55,2712,0,157
0.055,0.10515740120562625,0.5672668552710632,0.061829829125735515,0.055496641922940966,1.0,0.03433321286591977,0.5171666064329599,0.06556022906146608,0.9675102599179206,95,2672,0,157
0.06,0.10716723549488055,0.5672668552710632,0.061829829125735515,0.056617381896862606,1.0,0.054571738344777736,0.5272858691723888,0.06556022906146608,0.948358413132695,151,2616,0,157
0.065,0.10906564779437304,0.5672668552710632,0.061829829125735515,0.0576781778104335,1.0,0.07300325262016624,0.5365016263100831,0.06556022906146608,0.9309165526675787,202,2565,0,157
0.07,0.11033028812368235,0.5672668552710632,0.061829829125735515,0.05838601710673113,1.0,0.0849295265630647,0.5424647632815324,0.06556022906146608,0.9196306429548564,235,2532,0,157
0.075,0.11004614838480653,0.5672668552710632,0.061829829125735515,0.05827067669172932,0.9872611464968153,0.09468738706179979,0.5409742667793075,0.06556022906146608,0.9097127222982216,262,2505,2,155
0.08,0.1119942196531792,0.5672668552710632,0.061829829125735515,0.059364228265032556,0.9872611464968153,0.1123960968558005,0.5498286216763079,0.06556022906146608,0.8929548563611491,311,2456,2,155
0.08499999999999999,0.11204074208803201,0.5672668552710632,0.061829829125735515,0.05941358024691358,0.9808917197452229,0.11890133718829057,0.5498965284667567,0.06556022906146608,0.8864569083447332,329,2438,3,154
0.09,0.11274871039056743,0.5672668552710632,0.061829829125735515,0.059835745013687915,0.9745222929936306,0.1311890133718829,0.5528556531827568,0.06556022906146608,0.8744870041039672,363,2404,4,153
0.095,0.11305317962067683,0.5672668552710632,0.061829829125735515,0.06003159557661927,0.9681528662420382,0.13986266714853632,0.5540077666952873,0.06556022906146608,0.86593707250342,387,2380,5,152
0.09999999999999999,0.1141552511415525,0.5672668552710632,0.061829829125735515,0.060704168352893564,0.9554140127388535,0.16118539934947596,0.5582997060441648,0.06556022906146608,0.8450752393980848,446,2321,7,150
0.105,0.1141094834232845,0.5672668552710632,0.061829829125735515,0.060730406237176855,0.9426751592356688,0.17275027105168053,0.5577127151436747,0.06556022906146608,0.8334473324213406,478,2289,9,148
0.10999999999999999,0.11430855315747403,0.5672668552710632,0.061829829125735515,0.06098081023454158,0.910828025477707,0.20419226599204915,0.5575101457348781,0.06556022906146608,0.801983584131327,565,2202,14,143
0.11499999999999999,0.11496127191194455,0.5672668552710632,0.061829829125735515,0.061411149825783974,0.8980891719745223,0.22117817130466208,0.5596336716395922,0.06556022906146608,0.7852257181942545,612,2155,16,141
0.12,0.11490424646128226,0.5672668552710632,0.061829829125735515,0.06146993318485523,0.8789808917197452,0.23852547885796893,0.5587531852888571,0.06556022906146608,0.7677838577291382,660,2107,19,138
